CustomerID,Gender,Age,AnnualIncome,SpendingScore
CUST_019764,Male,50,59,13
CUST_019765,Male,26,70,74
CUST_019766,Male,59,109,89
CUST_019767,Male,41,77,1
CUST_019768,Male,20,46,43
CUST_019769,Female,39,44,50
CUST_019770,Male,37,60,38
CUST_019771,Female,33,58,52
CUST_019772,Female,32,75,67
CUST_019773,Male,42,60,97
CUST_019774,Female,42,64,63
CUST_019775,Female,29,44,43
CUST_019776,Female,29,57,56
CUST_019777,Male,29,69,21
CUST_019778,Female,33,103,48
CUST_019779,Male,43,59,56
CUST_019780,Female,47,65,43
CUST_019781,Male,32,50,22
CUST_019782,Female,45,44,40
CUST_019783,Male,39,70,40
CUST_019784,Male,36,69,26
CUST_019785,Female,53,33,17
CUST_019786,Female,38,32,18
CUST_019787,Male,33,79,65
CUST_019788,Male,43,44,30
CUST_019789,Female,22,62,30
CUST_019790,Female,32,65,90
CUST_019791,Male,37,63,31
CUST_019792,Female,42,55,83
CUST_019793,Female,37,72,84
CUST_019794,Male,22,83,43
CUST_019795,Female,26,59,60
CUST_019796,Female,30,32,20
CUST_019797,Female,37,37,22
CUST_019798,Male,22,88,68
CUST_019799,Female,49,44,86
CUST_019800,Male,38,79,64
CUST_019801,Female,37,33,40
CUST_019802,Male,33,34,40
CUST_019803,Female,20,68,49
CUST_019804,Female,35,45,75
CUST_019805,Male,42,86,36
CUST_019806,Female,33,59,42
CUST_019807,Female,45,42,65
CUST_019808,Male,34,34,76
CUST_019809,Female,41,97,44
CUST_019810,Female,33,56,38
CUST_019811,Male,38,58,37
CUST_019812,Female,43,55,70
CUST_019813,Female,24,64,55
CUST_019814,Male,41,64,31
CUST_019815,Female,45,60,95
CUST_019816,Male,56,25,64
CUST_019817,Female,35,74,54
CUST_019818,Female,18,54,49
CUST_019819,Male,18,81,36
CUST_019820,Female,26,92,12
CUST_019821,Female,47,59,73
CUST_019822,Male,56,63,36
CUST_019823,Female,30,53,37
CUST_019824,Female,35,33,45
CUST_019825,Female,18,88,37
CUST_019826,Female,41,52,80
CUST_019827,Male,36,64,21
CUST_019828,Male,32,25,40
CUST_019829,Female,25,37,14
CUST_019830,Female,31,15,29
CUST_019831,Female,21,62,39
CUST_019832,Male,26,41,79
CUST_019833,Female,22,50,42
CUST_019834,Female,24,62,57
CUST_019835,Male,23,29,25
CUST_019836,Male,40,48,46
CUST_019837,Female,23,64,47
CUST_019838,Male,34,62,1
CUST_019839,Male,24,16,38
CUST_019840,Female,24,68,84
CUST_019841,Female,24,37,34
CUST_019842,Female,44,63,81
CUST_019843,Female,33,64,77
CUST_019844,Female,27,87,16
CUST_019845,Female,24,59,37
CUST_019846,Male,21,50,8
CUST_019847,Male,27,39,48
CUST_019848,Male,20,67,98
CUST_019849,Male,30,30,85
CUST_019850,Male,27,44,50
CUST_019851,Male,27,15,46
CUST_019852,Male,47,29,100
CUST_019853,Male,32,78,26
CUST_019854,Female,33,42,65
CUST_019855,Male,47,53,8
CUST_019856,Female,21,41,9
CUST_019857,Male,30,80,25
CUST_019858,Female,19,52,36
CUST_019859,Female,35,60,52
CUST_019860,Female,41,44,65
CUST_019861,Female,18,99,25
CUST_019862,Female,43,32,63
CUST_019863,Male,38,49,100
CUST_019864,Female,35,88,34
CUST_019865,Female,22,56,52
CUST_019866,Female,42,68,65
CUST_019867,Male,51,72,80
CUST_019868,Female,30,70,1
CUST_019869,Female,31,81,48
CUST_019870,Female,35,75,100
CUST_019871,Female,31,21,1
CUST_019872,Male,33,74,41
CUST_019873,Male,45,52,68
CUST_019874,Male,34,69,33
CUST_019875,Male,37,36,84
CUST_019876,Male,55,75,36
CUST_019877,Male,49,51,74
CUST_019878,Male,24,50,72
CUST_019879,Female,52,77,41
CUST_019880,Male,48,48,69
CUST_019881,Female,49,60,31
CUST_019882,Female,28,62,86
CUST_019883,Female,37,65,83
CUST_019884,Male,31,53,100
CUST_019885,Female,36,53,93
CUST_019886,Female,52,50,70
CUST_019887,Female,36,77,32
CUST_019888,Female,18,62,88
CUST_019889,Female,31,79,73
CUST_019890,Female,28,75,33
CUST_019891,Male,52,73,45
CUST_019892,Male,26,50,49
CUST_019893,Female,30,61,20
CUST_019894,Male,31,21,32
CUST_019895,Male,50,29,77
CUST_019896,Female,44,15,65
CUST_019897,Male,40,53,100
CUST_019898,Female,37,85,25
CUST_019899,Female,37,72,49
CUST_019900,Male,35,45,44
CUST_019901,Male,55,87,65
CUST_019902,Male,22,55,43
CUST_019903,Male,18,89,22
CUST_019904,Male,39,27,34
CUST_019905,Male,49,60,82
CUST_019906,Male,36,39,35
CUST_019907,Male,18,57,56
CUST_019908,Female,42,23,48
CUST_019909,Female,24,46,32
CUST_019910,Female,22,78,63
CUST_019911,Female,25,70,73
CUST_019912,Male,18,70,73
CUST_019913,Female,37,57,52
CUST_019914,Male,28,48,75
CUST_019915,Male,21,54,18
CUST_019916,Female,58,68,39
CUST_019917,Male,29,71,45
CUST_019918,Male,35,28,50
CUST_019919,Female,50,62,94
CUST_019920,Female,41,67,28
CUST_019921,Male,54,46,34
CUST_019922,Male,28,70,38
CUST_019923,Female,45,37,72
CUST_019924,Female,39,66,59
CUST_019925,Male,44,15,95
CUST_019926,Female,43,49,45
CUST_019927,Female,27,46,62
CUST_019928,Male,63,86,67
CUST_019929,Female,18,53,22
CUST_019930,Female,26,39,48
CUST_019931,Male,41,80,44
CUST_019932,Female,37,61,66
CUST_019933,Male,36,65,100
CUST_019934,Female,42,46,35
CUST_019935,Female,26,88,64
CUST_019936,Male,43,53,43
CUST_019937,Female,33,53,28
CUST_019938,Female,49,67,37
CUST_019939,Male,31,69,58
CUST_019940,Male,39,107,63
CUST_019941,Male,41,82,67
CUST_019942,Female,44,64,46
CUST_019943,Female,35,39,27
CUST_019944,Female,32,38,23
CUST_019945,Male,27,61,31
CUST_019946,Female,39,96,4
CUST_019947,Male,18,87,34
CUST_019948,Male,38,70,46
CUST_019949,Female,38,30,2
CUST_019950,Female,53,39,32
CUST_019951,Female,28,52,46
CUST_019952,Female,36,58,77
CUST_019953,Female,36,51,47
CUST_019954,Female,23,83,100
CUST_019955,Male,34,87,78
CUST_019956,Female,21,51,44
CUST_019957,Female,44,50,21
CUST_019958,Female,40,52,17
CUST_019959,Male,39,50,42
CUST_019960,Female,28,67,29
CUST_019961,Female,49,53,70
CUST_019962,Male,24,81,86
CUST_019963,Female,35,55,7
CUST_019964,Female,23,44,88
CUST_019965,Male,33,60,100
CUST_019966,Male,47,56,55
CUST_019967,Female,39,60,27
CUST_019968,Male,25,55,57
CUST_019969,Female,29,19,52
CUST_019970,Female,31,47,71
CUST_019971,Male,26,77,41
CUST_019972,Female,37,49,62
CUST_019973,Female,56,23,49
CUST_019974,Female,29,61,18
CUST_019975,Female,54,78,53
CUST_019976,Female,34,92,40
CUST_019977,Male,38,74,41
CUST_019978,Male,37,80,23
CUST_019979,Male,18,76,94
CUST_019980,Male,39,63,57
CUST_019981,Female,18,37,58
CUST_019982,Female,37,57,39
CUST_019983,Female,36,73,18
CUST_019984,Male,19,61,15
CUST_019985,Male,35,83,40
CUST_019986,Female,32,64,64
CUST_019987,Male,33,53,72
CUST_019988,Female,33,68,25
CUST_019989,Male,29,44,1
CUST_019990,Female,35,61,65
CUST_019991,Female,43,54,33
CUST_019992,Female,32,39,62
CUST_019993,Male,34,74,64
CUST_019994,Female,41,41,62
CUST_019995,Female,57,65,46
CUST_019996,Female,33,52,100
CUST_019997,Male,18,66,11
CUST_019998,Male,26,60,12
CUST_019999,Male,41,48,1
CUST_020000,Male,50,59,42
CUST_020001,Female,25,61,50
CUST_020002,Male,34,85,8
CUST_020003,Male,35,96,73
CUST_020004,Female,27,40,88
CUST_020005,Female,50,46,62
CUST_020006,Female,46,15,58
CUST_020007,Female,38,36,1
CUST_020008,Male,30,41,42
CUST_020009,Female,44,17,46
CUST_020010,Male,40,27,78
CUST_020011,Male,30,54,32
CUST_020012,Male,44,49,77
CUST_020013,Male,38,51,72
CUST_020014,Male,18,42,68
CUST_020015,Male,25,116,55
CUST_020016,Female,21,67,1
CUST_020017,Female,45,59,58
CUST_020018,Female,27,85,89
CUST_020019,Female,41,56,70
CUST_020020,Male,56,32,79
CUST_020021,Male,42,44,17
CUST_020022,Male,30,92,26
CUST_020023,Male,27,53,39
CUST_020024,Female,31,24,75
CUST_020025,Female,24,75,60
CUST_020026,Male,23,66,68
CUST_020027,Male,26,48,52
CUST_020028,Male,40,63,52
CUST_020029,Male,29,86,8
CUST_020030,Male,32,74,19
CUST_020031,Female,39,55,62
CUST_020032,Male,42,83,1
CUST_020033,Female,18,90,47
CUST_020034,Male,18,40,42
CUST_020035,Male,31,103,84
CUST_020036,Female,23,62,60
CUST_020037,Female,43,73,75
CUST_020038,Male,30,62,57
CUST_020039,Female,52,71,76
CUST_020040,Male,30,70,67
CUST_020041,Male,38,49,25
CUST_020042,Female,28,64,48
CUST_020043,Female,39,82,33
CUST_020044,Male,40,49,66
CUST_020045,Male,43,80,61
CUST_020046,Female,33,31,34
CUST_020047,Male,47,73,62
CUST_020048,Male,37,115,24
CUST_020049,Female,28,68,51
CUST_020050,Female,28,33,52
CUST_020051,Male,42,77,48
CUST_020052,Female,47,91,9
CUST_020053,Female,23,70,80
CUST_020054,Male,42,52,6
CUST_020055,Female,20,41,52
CUST_020056,Female,28,61,50
CUST_020057,Male,39,71,7
CUST_020058,Male,26,23,77
CUST_020059,Female,49,87,34
CUST_020060,Female,41,15,63
CUST_020061,Male,23,79,59
CUST_020062,Female,41,75,37
CUST_020063,Female,21,81,22
CUST_020064,Female,35,33,13
CUST_020065,Female,43,80,40
CUST_020066,Male,42,107,90
CUST_020067,Male,34,57,60
CUST_020068,Female,31,65,78
CUST_020069,Male,23,31,51
CUST_020070,Female,36,44,35
CUST_020071,Male,43,54,51
CUST_020072,Male,55,33,48
CUST_020073,Female,30,38,5
CUST_020074,Female,43,51,56
CUST_020075,Female,42,71,22
CUST_020076,Female,30,31,16
CUST_020077,Male,42,59,51
CUST_020078,Male,26,28,60
CUST_020079,Female,37,58,50
CUST_020080,Male,32,88,51
CUST_020081,Female,39,65,51
CUST_020082,Female,40,84,41
CUST_020083,Male,29,60,40
CUST_020084,Female,34,67,53
CUST_020085,Male,33,43,63
CUST_020086,Female,24,73,42
CUST_020087,Male,31,47,3
CUST_020088,Male,29,35,51
CUST_020089,Female,23,59,44
CUST_020090,Female,26,29,50
CUST_020091,Female,32,72,42
CUST_020092,Female,35,98,35
CUST_020093,Female,22,54,83
CUST_020094,Male,47,55,28
CUST_020095,Female,41,70,97
CUST_020096,Female,34,71,31
CUST_020097,Male,22,62,41
CUST_020098,Female,32,27,67
CUST_020099,Female,32,84,86
CUST_020100,Male,24,81,69
CUST_020101,Female,23,35,86
CUST_020102,Male,42,15,68
CUST_020103,Male,31,114,34
CUST_020104,Male,43,45,77
CUST_020105,Female,34,31,1
CUST_020106,Male,42,15,67
CUST_020107,Female,42,49,66
CUST_020108,Female,39,71,74
CUST_020109,Female,46,98,33
CUST_020110,Female,36,52,33
CUST_020111,Female,20,23,18
CUST_020112,Female,21,68,47
CUST_020113,Female,28,65,37
CUST_020114,Female,42,46,27
CUST_020115,Female,30,53,6
CUST_020116,Female,37,63,45
CUST_020117,Male,40,76,42
CUST_020118,Female,36,71,58
CUST_020119,Male,18,65,23
CUST_020120,Male,23,60,14
CUST_020121,Female,52,98,46
CUST_020122,Female,38,70,80
CUST_020123,Female,18,82,100
CUST_020124,Female,35,77,39
CUST_020125,Female,53,67,37
CUST_020126,Male,37,89,2
CUST_020127,Female,35,44,60
CUST_020128,Male,18,76,32
CUST_020129,Male,32,33,34
CUST_020130,Female,18,61,43
CUST_020131,Male,22,21,75
CUST_020132,Male,20,34,55
CUST_020133,Female,52,51,65
CUST_020134,Male,42,96,92
CUST_020135,Male,49,56,31
CUST_020136,Male,21,74,68
CUST_020137,Male,36,90,39
CUST_020138,Male,24,55,24
CUST_020139,Female,25,94,52
CUST_020140,Male,39,59,80
CUST_020141,Female,36,39,66
CUST_020142,Male,37,82,29
CUST_020143,Female,22,72,22
CUST_020144,Female,36,54,54
CUST_020145,Female,38,40,46
CUST_020146,Female,28,80,18
CUST_020147,Female,32,37,69
CUST_020148,Male,18,16,34
CUST_020149,Female,18,83,37
CUST_020150,Female,55,77,79
CUST_020151,Male,37,73,51
CUST_020152,Male,31,54,73
CUST_020153,Male,42,73,59
CUST_020154,Female,26,44,84
CUST_020155,Male,36,63,10
CUST_020156,Male,46,95,75
CUST_020157,Female,23,59,71
CUST_020158,Female,30,69,51
CUST_020159,Male,21,33,45
CUST_020160,Male,43,50,49
CUST_020161,Female,37,55,1
CUST_020162,Female,46,82,89
CUST_020163,Female,43,101,43
CUST_020164,Female,32,66,61
CUST_020165,Male,39,25,88
CUST_020166,Male,39,36,38
CUST_020167,Female,42,83,47
CUST_020168,Female,49,46,55
CUST_020169,Female,24,75,71
CUST_020170,Female,18,67,43
CUST_020171,Female,24,60,6
CUST_020172,Male,39,65,13
CUST_020173,Male,39,63,47
CUST_020174,Male,29,33,14
CUST_020175,Male,32,54,1
CUST_020176,Male,26,102,64
CUST_020177,Female,33,37,73
CUST_020178,Male,28,37,51
CUST_020179,Male,51,50,61
CUST_020180,Male,48,97,37
CUST_020181,Female,42,41,67
CUST_020182,Female,35,50,15
CUST_020183,Female,46,39,89
CUST_020184,Female,35,49,30
CUST_020185,Female,36,54,31
CUST_020186,Male,18,69,22
CUST_020187,Male,37,27,29
CUST_020188,Male,22,64,28
CUST_020189,Female,30,40,20
CUST_020190,Male,36,68,44
CUST_020191,Male,26,30,42
CUST_020192,Female,39,54,37
CUST_020193,Female,45,41,67
CUST_020194,Female,26,62,81
CUST_020195,Male,36,91,38
CUST_020196,Female,22,71,81
CUST_020197,Female,23,72,6
CUST_020198,Male,38,58,52
CUST_020199,Female,42,56,67
CUST_020200,Female,19,57,55
CUST_020201,Male,55,54,58
CUST_020202,Male,30,47,37
CUST_020203,Female,37,45,64
CUST_020204,Male,29,44,63
CUST_020205,Female,32,54,39
CUST_020206,Male,50,40,68
CUST_020207,Female,50,64,71
CUST_020208,Female,18,29,25
CUST_020209,Female,29,67,56
CUST_020210,Male,64,59,48
CUST_020211,Male,30,93,50
CUST_020212,Male,39,85,59
CUST_020213,Male,46,38,53
CUST_020214,Male,43,59,38
CUST_020215,Female,18,66,26
CUST_020216,Male,38,47,25
CUST_020217,Female,52,41,100
CUST_020218,Male,35,64,69
CUST_020219,Female,24,73,65
CUST_020220,Female,24,60,33
CUST_020221,Male,33,56,54
CUST_020222,Female,41,56,83
CUST_020223,Female,63,37,64
CUST_020224,Female,32,74,25
CUST_020225,Female,40,64,36
CUST_020226,Male,19,62,38
CUST_020227,Male,18,69,33
CUST_020228,Male,30,112,56
CUST_020229,Female,39,97,32
CUST_020230,Female,34,69,77
CUST_020231,Female,35,47,78
CUST_020232,Male,32,77,49
CUST_020233,Female,34,55,32
CUST_020234,Female,32,62,54
CUST_020235,Male,21,76,20
CUST_020236,Male,20,70,36
CUST_020237,Male,48,63,43
CUST_020238,Female,26,71,50
CUST_020239,Female,32,81,34
CUST_020240,Male,46,33,52
CUST_020241,Male,32,70,62
CUST_020242,Female,43,42,48
CUST_020243,Female,26,68,54
CUST_020244,Female,50,36,47
CUST_020245,Female,37,60,70
CUST_020246,Male,34,62,93
CUST_020247,Female,33,58,23
CUST_020248,Male,42,73,53
CUST_020249,Female,37,53,38
CUST_020250,Male,18,55,46
CUST_020251,Female,30,58,41
CUST_020252,Male,38,46,31
CUST_020253,Female,25,50,53
CUST_020254,Male,29,74,79
CUST_020255,Male,31,75,32
CUST_020256,Female,50,44,30
CUST_020257,Male,40,73,13
CUST_020258,Female,38,30,27
CUST_020259,Female,23,53,80
CUST_020260,Female,28,37,96
CUST_020261,Female,43,61,83
CUST_020262,Female,41,60,59
CUST_020263,Female,20,88,53
CUST_020264,Female,48,86,71
CUST_020265,Male,26,51,46
CUST_020266,Male,38,60,52
CUST_020267,Female,62,42,3
CUST_020268,Male,30,46,100
CUST_020269,Female,36,29,58
CUST_020270,Male,29,71,81
CUST_020271,Male,36,45,30
CUST_020272,Female,49,45,52
CUST_020273,Female,33,50,46
CUST_020274,Female,32,50,11
CUST_020275,Female,46,42,55
CUST_020276,Male,22,75,64
CUST_020277,Male,35,60,78
CUST_020278,Male,27,46,63
CUST_020279,Female,32,58,57
CUST_020280,Male,26,56,35
CUST_020281,Male,20,56,33
CUST_020282,Female,18,71,72
CUST_020283,Female,30,67,79
CUST_020284,Male,37,98,69
CUST_020285,Male,43,40,28
CUST_020286,Female,21,93,59
CUST_020287,Female,36,66,16
CUST_020288,Male,40,58,83
CUST_020289,Male,38,41,18
CUST_020290,Female,37,48,30
CUST_020291,Female,18,62,87
CUST_020292,Female,33,38,63
CUST_020293,Female,34,58,30
CUST_020294,Female,40,97,51
CUST_020295,Male,48,65,100
CUST_020296,Male,32,69,45
CUST_020297,Female,31,39,44
CUST_020298,Female,36,69,22
CUST_020299,Female,35,28,46
CUST_020300,Male,39,15,49
CUST_020301,Female,40,69,73
CUST_020302,Male,33,62,54
CUST_020303,Female,39,87,58
CUST_020304,Male,32,24,66
CUST_020305,Female,20,76,68
CUST_020306,Female,23,55,46
CUST_020307,Male,18,74,44
CUST_020308,Male,51,31,62
CUST_020309,Female,47,69,71
CUST_020310,Female,45,28,75
CUST_020311,Male,32,87,38
CUST_020312,Male,44,48,35
CUST_020313,Male,43,55,91
CUST_020314,Female,20,67,66
CUST_020315,Male,27,41,33
CUST_020316,Male,40,74,80
CUST_020317,Female,30,83,1
CUST_020318,Female,27,28,51
CUST_020319,Male,43,50,33
CUST_020320,Female,26,48,28
CUST_020321,Female,59,39,80
CUST_020322,Female,50,58,62
CUST_020323,Male,32,67,35
CUST_020324,Female,47,43,100
CUST_020325,Male,36,92,39
CUST_020326,Male,30,59,56
CUST_020327,Male,54,62,29
CUST_020328,Female,38,63,100
CUST_020329,Female,26,31,33
CUST_020330,Female,39,28,26
CUST_020331,Male,51,84,50
CUST_020332,Female,35,86,94
CUST_020333,Female,37,79,15
CUST_020334,Male,32,50,25
CUST_020335,Female,38,44,66
CUST_020336,Male,25,48,15
CUST_020337,Female,27,18,83
CUST_020338,Male,31,53,45
CUST_020339,Female,36,57,50
CUST_020340,Female,46,56,33
CUST_020341,Female,33,45,35
CUST_020342,Male,43,64,35
CUST_020343,Male,30,80,69
CUST_020344,Male,40,39,78
CUST_020345,Female,46,49,87
CUST_020346,Female,33,15,52
CUST_020347,Male,38,84,41
CUST_020348,Male,29,48,35
CUST_020349,Female,40,61,11
CUST_020350,Female,18,49,5
CUST_020351,Male,18,61,46
CUST_020352,Male,40,70,50
CUST_020353,Male,18,46,41
CUST_020354,Female,30,69,53
CUST_020355,Female,49,24,100
CUST_020356,Female,43,74,50
CUST_020357,Female,58,42,70
CUST_020358,Female,35,71,55
CUST_020359,Male,34,69,34
CUST_020360,Male,35,113,35
CUST_020361,Female,25,77,39
CUST_020362,Male,32,84,99
CUST_020363,Male,22,65,43
CUST_020364,Female,46,63,89
CUST_020365,Male,42,21,41
CUST_020366,Female,23,87,51
CUST_020367,Female,28,99,44
CUST_020368,Female,38,59,42
CUST_020369,Male,37,45,46
CUST_020370,Male,24,48,46
CUST_020371,Male,35,56,68
CUST_020372,Male,40,44,5
CUST_020373,Female,41,65,100
CUST_020374,Male,51,78,71
CUST_020375,Male,37,57,6
CUST_020376,Female,22,69,40
CUST_020377,Female,24,79,57
CUST_020378,Female,47,52,24
CUST_020379,Male,51,92,1
CUST_020380,Female,34,98,52
CUST_020381,Female,38,86,68
CUST_020382,Male,35,65,45
CUST_020383,Male,32,39,84
CUST_020384,Male,20,71,61
CUST_020385,Female,39,67,16
CUST_020386,Male,52,96,13
CUST_020387,Female,36,52,34
CUST_020388,Female,31,45,85
CUST_020389,Female,30,96,33
CUST_020390,Male,39,55,1
CUST_020391,Male,46,60,36
CUST_020392,Male,40,47,52
CUST_020393,Male,18,63,54
CUST_020394,Female,52,60,100
CUST_020395,Male,43,59,47
CUST_020396,Male,33,62,34
CUST_020397,Male,29,60,32
CUST_020398,Male,30,35,88
CUST_020399,Female,43,83,49
CUST_020400,Female,18,77,51
CUST_020401,Female,40,71,12
CUST_020402,Male,37,45,44
CUST_020403,Female,37,82,40
CUST_020404,Female,23,58,59
CUST_020405,Male,18,51,1
CUST_020406,Male,57,56,63
CUST_020407,Female,36,57,86
CUST_020408,Female,54,36,38
CUST_020409,Female,44,75,21
CUST_020410,Male,36,63,74
CUST_020411,Male,37,77,14
CUST_020412,Female,45,48,75
CUST_020413,Female,46,68,87
CUST_020414,Female,39,58,53
CUST_020415,Female,45,51,58
CUST_020416,Male,46,67,52
CUST_020417,Female,38,73,39
CUST_020418,Female,28,47,68
CUST_020419,Female,39,91,50
CUST_020420,Male,27,55,47
CUST_020421,Male,31,103,47
CUST_020422,Female,38,45,42
CUST_020423,Female,34,53,24
CUST_020424,Female,48,18,54
CUST_020425,Female,28,59,50
CUST_020426,Female,18,84,39
CUST_020427,Female,48,39,32
CUST_020428,Male,35,72,68
CUST_020429,Male,35,46,58
CUST_020430,Male,27,66,16
CUST_020431,Female,18,77,31
CUST_020432,Male,26,104,100
CUST_020433,Female,40,84,20
CUST_020434,Female,32,53,29
CUST_020435,Female,31,29,37
CUST_020436,Female,18,70,81
CUST_020437,Male,53,88,86
CUST_020438,Female,34,61,16
CUST_020439,Male,58,51,11
CUST_020440,Male,38,76,36
CUST_020441,Male,50,56,50
CUST_020442,Male,27,54,94
CUST_020443,Male,19,66,20
CUST_020444,Female,33,75,80
CUST_020445,Male,40,38,62
CUST_020446,Female,41,25,65
CUST_020447,Male,38,36,62
CUST_020448,Male,57,43,69
CUST_020449,Female,38,99,76
CUST_020450,Female,31,50,47
CUST_020451,Female,32,70,24
CUST_020452,Female,26,48,79
CUST_020453,Female,37,46,26
CUST_020454,Female,45,81,44
CUST_020455,Female,49,23,47
CUST_020456,Female,32,86,60
CUST_020457,Male,34,59,63
CUST_020458,Female,28,62,30
CUST_020459,Male,44,81,92
CUST_020460,Male,22,88,86
CUST_020461,Female,27,42,55
CUST_020462,Male,18,29,49
CUST_020463,Male,23,26,29
CUST_020464,Male,29,60,49
CUST_020465,Female,29,41,49
CUST_020466,Male,22,34,5
CUST_020467,Male,23,70,71
CUST_020468,Female,47,71,100
CUST_020469,Female,27,54,39
CUST_020470,Male,18,54,50
CUST_020471,Male,24,64,79
CUST_020472,Male,24,35,26
CUST_020473,Male,34,71,1
CUST_020474,Male,38,75,47
CUST_020475,Male,21,86,72
CUST_020476,Female,38,23,33
CUST_020477,Female,48,70,36
CUST_020478,Female,45,71,17
CUST_020479,Male,40,92,1
CUST_020480,Male,39,56,71
CUST_020481,Female,31,56,100
CUST_020482,Male,49,55,83
CUST_020483,Female,39,52,59
CUST_020484,Female,26,42,35
CUST_020485,Female,33,39,80
CUST_020486,Male,28,46,62
CUST_020487,Male,33,69,22
CUST_020488,Female,47,42,12
CUST_020489,Female,33,72,19
CUST_020490,Male,27,59,43
CUST_020491,Female,45,70,62
CUST_020492,Male,47,74,65
CUST_020493,Male,27,54,32
CUST_020494,Female,49,83,50
CUST_020495,Female,44,83,71
CUST_020496,Female,29,36,56
CUST_020497,Male,47,46,31
CUST_020498,Male,22,53,26
CUST_020499,Female,30,80,3
CUST_020500,Male,24,85,24
CUST_020501,Male,25,65,52
CUST_020502,Female,43,88,58
CUST_020503,Male,34,53,95
CUST_020504,Female,23,90,69
CUST_020505,Male,29,78,64
CUST_020506,Female,28,63,59
CUST_020507,Female,37,73,13
CUST_020508,Male,57,83,4
CUST_020509,Male,37,51,87
CUST_020510,Male,37,47,26
CUST_020511,Male,50,70,86
CUST_020512,Female,29,56,25
CUST_020513,Female,48,60,78
CUST_020514,Female,30,91,60
CUST_020515,Female,31,43,87
CUST_020516,Male,31,77,1
CUST_020517,Male,33,65,73
CUST_020518,Female,33,37,3
CUST_020519,Female,38,34,58
CUST_020520,Female,30,15,40
CUST_020521,Male,36,51,75
CUST_020522,Female,18,38,44
CUST_020523,Male,42,60,31
CUST_020524,Female,46,63,48
CUST_020525,Female,37,25,33
CUST_020526,Male,42,18,43
CUST_020527,Female,26,71,39
CUST_020528,Female,50,51,20
CUST_020529,Female,36,42,71
CUST_020530,Female,18,54,37
CUST_020531,Male,47,68,56
CUST_020532,Female,42,79,69
CUST_020533,Male,53,59,31
CUST_020534,Male,51,64,66
CUST_020535,Male,48,78,42
CUST_020536,Female,39,77,41
CUST_020537,Male,42,82,67
CUST_020538,Male,24,34,51
CUST_020539,Male,32,15,52
CUST_020540,Female,64,44,71
CUST_020541,Female,18,78,46
CUST_020542,Male,38,58,65
CUST_020543,Female,34,85,35
CUST_020544,Male,43,34,61
CUST_020545,Female,36,44,50
CUST_020546,Female,47,68,64
CUST_020547,Female,35,64,5
CUST_020548,Male,42,64,61
CUST_020549,Female,38,56,61
CUST_020550,Female,32,57,63
CUST_020551,Female,30,93,68
CUST_020552,Female,47,57,36
CUST_020553,Male,41,81,36
CUST_020554,Female,44,59,28
CUST_020555,Male,47,81,21
CUST_020556,Female,29,57,79
CUST_020557,Male,32,55,50
CUST_020558,Female,31,57,86
CUST_020559,Male,45,76,37
CUST_020560,Male,35,30,28
CUST_020561,Male,36,51,24
CUST_020562,Male,24,73,100
CUST_020563,Female,43,57,2
CUST_020564,Female,43,44,60
CUST_020565,Female,40,57,37
CUST_020566,Female,36,74,1
CUST_020567,Female,45,83,26
CUST_020568,Male,34,38,28
CUST_020569,Male,49,93,41
CUST_020570,Male,42,45,50
CUST_020571,Female,22,57,16
CUST_020572,Male,33,39,38
CUST_020573,Male,38,64,25
CUST_020574,Female,28,50,54
CUST_020575,Female,45,48,61
CUST_020576,Female,18,68,44
CUST_020577,Female,43,57,75
CUST_020578,Female,41,46,35
CUST_020579,Female,18,50,26
CUST_020580,Female,36,71,74
CUST_020581,Female,30,34,39
CUST_020582,Male,49,66,15
CUST_020583,Male,26,38,40
CUST_020584,Male,42,70,45
CUST_020585,Female,44,87,26
CUST_020586,Female,31,43,57
CUST_020587,Male,47,42,83
CUST_020588,Male,30,99,14
CUST_020589,Female,48,75,62
CUST_020590,Female,61,54,98
CUST_020591,Female,44,58,57
CUST_020592,Female,41,36,36
CUST_020593,Female,30,18,64
CUST_020594,Female,53,59,23
CUST_020595,Male,43,50,35
CUST_020596,Male,30,72,75
CUST_020597,Male,49,60,76
CUST_020598,Female,36,53,37
CUST_020599,Female,41,52,68
CUST_020600,Female,30,26,94
CUST_020601,Female,25,37,63
CUST_020602,Male,26,38,4
CUST_020603,Female,31,74,44
CUST_020604,Female,40,71,53
CUST_020605,Male,32,64,17
CUST_020606,Female,27,94,50
CUST_020607,Male,25,64,49
CUST_020608,Male,47,61,51
CUST_020609,Female,33,49,36
CUST_020610,Female,18,54,20
CUST_020611,Male,34,42,51
CUST_020612,Female,30,83,31
CUST_020613,Female,37,69,72
CUST_020614,Female,29,56,73
CUST_020615,Male,47,55,54
CUST_020616,Male,33,85,74
CUST_020617,Male,32,73,72
CUST_020618,Female,31,44,73
CUST_020619,Male,39,30,56
CUST_020620,Female,38,55,20
CUST_020621,Female,31,65,67
CUST_020622,Female,35,25,68
CUST_020623,Female,32,25,33
CUST_020624,Female,43,51,47
CUST_020625,Male,22,75,100
CUST_020626,Male,31,64,76
CUST_020627,Female,33,61,73
CUST_020628,Female,48,53,59
CUST_020629,Female,46,78,7
CUST_020630,Female,38,74,62
CUST_020631,Female,25,97,23
CUST_020632,Female,35,57,44
CUST_020633,Female,53,83,72
CUST_020634,Female,33,52,90
CUST_020635,Male,36,53,1
CUST_020636,Male,36,66,77
